Volatility 3 Framework 2.11.0

Offset	Name
0xe60dde00f760	\Windows\SysWOW64
0xe60dde00f8f0	\Windows\System32\httpprxm.dll
0xe60dde00fa80	\Windows\SysWOW64\wtsapi32.dll
0xe60dde0100c0	\Windows
0xe60dde0103e0	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.22621.3672_none_6ec0f0a887fe525b\comctl32.dll
0xe60dde010570	\Windows\SysWOW64\dbghelp.dll
0xe60dde010700	\Windows\SysWOW64\winhttp.dll
0xe60dde010890	\$Directory
0xe60dde010a20	\Windows\System32\rpcrt4.dll
0xe60dde010bb0	\Windows\System32\adhsvc.dll
0xe60dde010d40	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpClient.dll
0xe60dde010ed0	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db
0xe60dde0111f0	\Windows\System32\iphlpsvc.dll
0xe60dde011380	\Windows\System32\combase.dll
0xe60dde011510	\Windows\System32
0xe60dde011830	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini
0xe60dde011b50	\Windows\SysWOW64\sspicli.dll
0xe60dde011ce0	\Windows\System32\msvcp_win.dll
0xe60dde011e70	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.22621.3810_none_9fa60f19e296017f\GdiPlus.dll
0xe60dde0124b0	\Windows\System32\Sgrm\SgrmBroker.exe
0xe60dde012640	\Windows\System32\gdi32.dll
0xe60dde012af0	\Windows\System32\sechost.dll
0xe60dde012c80	\Windows\System32\win32u.dll
0xe60dde012e10	\Windows\System32\svchost.exe
0xe60dde013130	\Windows\SysWOW64\version.dll
0xe60dde0132c0	\Windows\System32\en-US\sppsvc.exe.mui
0xe60dde013450	\$Directory
0xe60dde0135e0	\Windows\System32\user32.dll
0xe60dde013770	\Windows\WindowsShell.Manifest
0xe60dde013900	\Windows\SysWOW64\oleacc.dll
0xe60dde013a90	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\Site Characteristics Database\LOG
0xe60dde013c20	\Windows\System32\pkeyhelper.dll
0xe60dde013db0	\Windows\System32\version.dll
0xe60dde014260	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-wal
0xe60dde0143f0	\Windows\System32\webservices.dll
0xe60dde014a30	\Windows\SysWOW64\winspool.drv
0xe60dde014bc0	\Windows\System32\gdi32full.dll
0xe60dde014d50	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\707738da868fa8255a3bb22dcaa8d100\vaultsvc.dll.mui
0xe60dde0156b0	\Windows\System32\tbs.dll
0xe60dde015840	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\f6b4529b65cadef57c3fd95220f010e2\svchost.exe.mui
0xe60dde015b60	\Windows\System32\Sgrm\AzureAttestManager.dll
0xe60dde015cf0	\Windows\System32\wincorlib.dll
0xe60dde016330	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpEng.exe
0xe60dde016650	\Windows\SysWOW64\WinTypes.dll
0xe60dde0167e0	\Windows\SysWOW64\windows.storage.dll
0xe60dde016970	\Windows\System32
0xe60dde016e20	\Windows\System32\Windows.UI.Logon.dll
0xe60dde0172d0	\Windows\System32\kernel.appcore.dll
0xe60dde017460	\Windows\System32\vaultsvc.dll
0xe60dde0175f0	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-shm
0xe60dde017c30	\Windows\System32\wdi.dll
0xe60dde017dc0	\$Directory
0xe60dde0180e0	\Windows\System32
0xe60dde018590	\Windows\System32\MrmCoreR.dll
0xe60dde018720	\Windows\System32\Clipc.dll
0xe60dde0188b0	\Windows\System32\trkwks.dll
0xe60dde018a40	\Windows\System32\LanguageOverlayUtil.dll
0xe60dde018d60	\$Directory
0xe60dde019080	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpSvc.dll
0xe60dde019210	\$Directory
0xe60dde0193a0	\Windows\SysWOW64\oleaccrc.dll
0xe60dde019530	\Windows\System32\netmsg.dll
0xe60dde0196c0	\Windows\System32\Windows.UI.XamlHost.dll
0xe60dde0199e0	\Windows\SystemResources\Windows.UI.Logon\Windows.UI.Logon.pri
0xe60dde019b70	\Windows\System32\diagperf.dll
0xe60dde019d00	\Windows\SysWOW64\apphelp.dll
0xe60dde019e90	\$Directory
0xe60dde01a340	\Windows\System32\srvsvc.dll
0xe60dde01a4d0	\Windows\System32\webio.dll
0xe60dde01aca0	\Windows\SysWOW64\wbemcomn.dll
0xe60dde01b150	\Windows\System32\en-US\netmsg.dll.mui
0xe60dde01b2e0	\Windows\System32\MTF.dll
0xe60dde01b600	\Windows\System32\BCP47mrm.dll
0xe60dde01c280	\Windows\System32\en-GB\datamap.0809.dat
0xe60dde01c410	\$Directory
0xe60dde01c5a0	\Windows\System32\Windows.UI.Xaml.dll
0xe60dde01c730	\Windows\SysWOW64\wbem\wbemprox.dll
0xe60dde01ca50	\Windows\System32\en-US\iphlpsvc.dll.mui
0xe60dde01cd70	\Windows\System32\fwpolicyiomgr.dll
0xe60dde01d090	\Windows\System32\Windows.UI.Immersive.dll
0xe60dde01d220	\$Directory
0xe60dde01d3b0	\ProgramData\Microsoft\Windows Defender\Support\MpWppCoreTracing-20240915-165146-00000003-100000000.bin
0xe60dde01d540	\Windows\System32\miutils.dll
0xe60dde01d9f0	\ProgramData\Microsoft\Network\Downloader\edb.chk
0xe60dde01db80	\Windows\SysWOW64\profapi.dll
0xe60dde01e350	\Windows\System32\wbemcomn.dll
0xe60dde01e4e0	\Windows\System32\wfapigp.dll
0xe60dde01e670	\$Extend\$ObjId:$O:$INDEX_ALLOCATION
0xe60dde01e800	\Windows\System32\wbem\wbemcore.dll
0xe60dde01e990	\$Extend\$ObjId
0xe60dde01eb20	\Windows\SysWOW64\wbem\fastprox.dll
0xe60dde01ee40	\$Directory
0xe60dde01f160	\CMNotify
0xe60dde01f2f0	\trkwks
0xe60dde01f480	\trkwks
0xe60dde01f610	\ProgramData\Microsoft\Windows Defender\Support\MpWppCoreTracing-20240915-165146-00000003-100000000.bin
0xe60dde01f930	\Windows\System32\wbem\wmiutils.dll
0xe60dde01fac0	\System Volume Information\tracking.log
0xe60dde01fc50	\Windows\System32\wbem\Repository\MAPPING1.MAP
0xe60dde01fde0	\ProgramData\Microsoft\Windows\wfp\wfpdiag.etl
0xe60dde020290	\trkwks
0xe60dde020420	\Windows\System32\wbem\WMIsvc.dll
0xe60dde0205b0	\Windows\System32\mi.dll
0xe60dde020740	\$Directory
0xe60dde0208d0	\Windows\System32\en-US\mswsock.dll.mui
0xe60dde020a60	\Windows\System32\sscoreext.dll
0xe60dde020bf0	\Windows\System32\elslad.dll
0xe60dde020d80	\Windows\System32\pnpts.dll
0xe60dde021230	\Windows\System32\sscore.dll
0xe60dde0216e0	\Windows\System32\dssenh.dll
0xe60dde021870	\Windows\System32\wmidcom.dll
0xe60dde021a00	\Windows\System32\srumsvc.dll
0xe60dde021b90	\Windows\System32\clbcatq.dll
0xe60dde133940	\Windows\System32\drivers\ndis.sys
0xe60dde136740	\Windows\System32\drivers\wtd.sys
0xe60dde13ca70	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTWFP-IPsec Diagnostics.etl
0xe60dde13f9e0	\
0xe60dde14cd30	\Windows\System32\LogFiles\WMI\RtBackup\EtwRT1DSListener.etl
0xe60dde1d7600	\$Directory
0xe60dde1d7790	\Windows\SysWOW64\kernel.appcore.dll
0xe60dde1d7920	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpAsDesc.dll
0xe60dde1d7c40	\Windows\UUS\Packages\Preview\amd64\wuuhext.dll
0xe60dde1d80f0	\Windows\System32\winnlsres.dll
0xe60dde1d8440	蒘�￿蒘�￿
0xe60dde1d85a0	\Windows\System32\LockScreenData.dll
0xe60dde1d88c0	\$Directory
0xe60dde1d8a50	\$Directory
0xe60dde1d8be0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpLics.dll
0xe60dde1d8d70	\Windows\System32\Windows.UI.Xaml.Phone.dll
0xe60dde1d9220	\Windows\System32\resutils.dll
0xe60dde1d9540	\Windows\System32\clusapi.dll
0xe60dde1d96d0	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.5.Crwl
0xe60dde1d9860	\Windows\System32\en-GB\winnlsres.dll.mui
0xe60dde1d99f0	\Windows\System32\Windows.Globalization.dll
0xe60dde1d9b80	\Windows\System32\termsrv.dll
0xe60dde1d9d10	\Windows\System32\Windows.UI.Xaml.Resources.21h1.dll
0xe60dde1d9ea0	\Windows\System32\wbem\MOF
0xe60dde1da1c0	\Windows\System32\WsmRes.dll
0xe60dde1da350	\CMNotify
0xe60dde1da4e0	\Winsock2\CatalogChangeListener-328-0
0xe60dde1da800	\CMNotify
0xe60dde1da990	\Windows\System32\spinf.dll
0xe60dde1dab20	\Windows\System32\Windows.UI.Xaml.Maps.dll
0xe60dde1dacb0	\CMNotify
0xe60dde1dae40	\CMNotify
0xe60dde1db480	\Endpoint
0xe60dde1db610	\Windows\System32\Windows.UI.Xaml.Controls.dll
0xe60dde1dbc50	\srvsvc
0xe60dde1dbde0	\Windows\System32\en-GB\winnlsres.dll.mui
0xe60dde1dc100	\Windows\System32\Windows.UI.Xaml.InkControls.dll
0xe60dde1dc290	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\FontCache-FontSet-S-1-5-18.dat
0xe60dde1dc5b0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-18.dat
0xe60dde1dc740	\Endpoint
0xe60dde1dca60	\srvsvc
0xe60dde1dcbf0	\Endpoint
0xe60dde1dd0a0	\Windows\System32\en-US\wldap32.dll.mui
0xe60dde1dd230	\CMNotify
0xe60dde1dd6e0	\Windows\System32\TextShaping.dll
0xe60dde1dd870	\Windows\System32\directmanipulation.dll
0xe60dde1dda00	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx
0xe60dde1ddd20	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\E2C6CBAF0AF08CF203BA74BF0D0AB6D5_CBDCCBFE4F7A916411C1E69BDD97BB04
0xe60dde1de1d0	\Windows\System32\PlayToManager.dll
0xe60dde1de360	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Audit.evtx
0xe60dde1de4f0	\Windows\System32\en-US\mswsock.dll.mui
0xe60dde1de680	\$Directory
0xe60dde1de810	\CMNotify
0xe60dde1decc0	\Windows\System32\windowsudk.shellcommon.dll
0xe60dde1df300	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx
0xe60dde1df490	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-33E5C763D8CD4A52AEBFDE6BD7D6F14DAE1DF609.bin.DB
0xe60dde1df4c0	�￿�￿
0xe60dde1df620	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx
0xe60dde1df7b0	\$Directory
0xe60dde1dfad0	\Endpoint
0xe60dde1dfdf0	\$Directory
0xe60dde1e02a0	\Windows\System32\pdh.dll
0xe60dde1e0430	\Endpoint
0xe60dde1e10b0	\Users\Nis. E. Juul\AppData\Local\Microsoft\Windows\UsrClass.dat
0xe60dde1e13d0	\Windows\System32\mlang.dll
0xe60dde1e16f0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\FontCache-FontSet-S-1-5-18.dat
0xe60dde1e1880	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Connectivity.evtx
0xe60dde1e1a10	\Windows\System32\en-US\lsm.dll.mui
0xe60dde1e1ba0	\$Directory
0xe60dde1e1ec0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Audit.evtx
0xe60dde1e21e0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Security.evtx
0xe60dde1e2500	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx
0xe60dde1e2690	\Windows\Logs\WindowsUpdate\WindowsUpdate.20240915.165147.937.1.etl
0xe60dde1e3180	\$Directory
0xe60dde1e3630	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx
0xe60dde1e42b0	\Windows\System32\FontGlyphAnimator.dll
0xe60dde1e48f0	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx
0xe60dde1e4a80	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm
0xe60dde1e4da0	\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.UI.Xaml.Controls.dll
0xe60dde1e5890	\Windows\System32\adhapi.dll
0xe60dde1e61f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\Content\E2C6CBAF0AF08CF203BA74BF0D0AB6D5_CBDCCBFE4F7A916411C1E69BDD97BB04
0xe60dde1e6380	\$Directory
0xe60dde1e6830	\Users\Nis. E. Juul\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1
0xe60dde1e6b50	\ProgramData\Microsoft\Windows\Start Menu
0xe60dde1e6ce0	\Windows\Fonts\SegUIVar.ttf
0xe60dde1e6e70	\ProgramData\Microsoft\Windows Defender\Support\MPDetection-20240915-034910.log
0xe60dde1e7190	\Windows\System32\rdpcorets.dll
0xe60dde1e74b0	\ProgramData\Microsoft\Windows\Start Menu
0xe60dde1e7640	\ProgramData\Microsoft\Windows Defender\Support\MPLog-20231026-214953.log
0xe60dde1e77d0	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\FileSyncFSCache.dll
0xe60dde1e7960	\ProgramData\Microsoft\Windows Defender\Support\MPScanSkip-20240915-020625.log
0xe60dde1e7c80	\ProgramData\Microsoft\Windows Defender\Support\MPDeviceControl-20231026-214953.log
0xe60dde1e82c0	\ProgramData\Microsoft\Windows\Start Menu\Programs
0xe60dde1e8450	\Program Files\Windows Defender\EppManifest.dll
0xe60dde1e8480	蓘�￿蓘�￿
0xe60dde1e85e0	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Windows\Start Menu\Programs
0xe60dde1e8c20	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\settings\CxP.db-wal
0xe60dde1e90d0	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\settings\CxP.db-shm
0xe60dde1e93f0	\ProgramData\Microsoft\Windows\Start Menu\Programs
0xe60dde1e98a0	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Windows\Start Menu\Programs
0xe60dde1e9a30	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Windows\Start Menu
0xe60dde1e9bc0	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Windows\Start Menu
0xe60dde1ea200	\$Directory
0xe60dde1eab60	\Windows\System32\w32time.dll
0xe60dde1eae80	\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-20240915-145147-00000003-fffffffeffffffff.bin
0xe60dde1eb1a0	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0xe60dde1eb330	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInput.dll
0xe60dde1eb4c0	\$Directory
0xe60dde1eb650	\Windows\System32\drivers\en-US\ndis.sys.mui
0xe60dde1eb970	\Windows\System32\en-US\w32time.dll.mui
0xe60dde1ebe20	\$Directory
0xe60dde1ec2d0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Program Files\Windows Defender\en-GB\1343391adc8288cae9ed7edf509c6781\EppManifest.dll.mui
0xe60dde1ec5f0	\Users\Nis. E. Juul\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0xe60dde1ecc30	\Windows\System32\en-US\WsmRes.dll.mui
0xe60dde1ecdc0	\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-20240915-145147-00000003-fffffffeffffffff.bin
0xe60dde1ed400	\$Directory
0xe60dde1ed590	\$Directory
0xe60dde1ed720	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\FileSync.LocalizedResources.dll
0xe60dde1eda40	\Windows\SysWOW64\stdole2.tlb
0xe60dde1edbd0	\Windows\System32\sppwinob.dll
0xe60dde1edd60	\Windows\System32\Windows.Media.Audio.dll
0xe60dde1ee080	\$Directory
0xe60dde1ee210	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-33E5C763D8CD4A52AEBFDE6BD7D6F14DAE1DF609.bin.67
0xe60dde1ee3a0	\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe
0xe60dde1ee850	\Windows\System32\cryptbase.dll
0xe60dde1ee9e0	\Windows\System32\jscript9.dll
0xe60dde1eed00	\$Directory
0xe60dde1ef1b0	\Windows\System32\Syncreg.dll
0xe60dde1ef4d0	\Windows\SysWOW64\sxs.dll
0xe60dde1efb10	\$Directory
0xe60dde1f02e0	\Windows\System32\spp\store\2.0\cache\cache.dat
0xe60dde1f0470	\Windows\SysWOW64\dsreg.dll
0xe60dde1f0600	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\en-GB\FileSync.LocalizedResources.dll.mui
0xe60dde1f0920	\Windows\SysWOW64\msasn1.dll
0xe60dde1f0dd0	\Windows\System32\netapi32.dll
0xe60dde1f10f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\c67ffe3e97cce179_0
0xe60dde1f1280	\Windows\SysWOW64\netutils.dll
0xe60dde1f15a0	\Windows\SysWOW64\netapi32.dll
0xe60dde1f18c0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\e03500b46c9c9bc2_0
0xe60dde1f1d70	\Program Files (x86)\BraveSoftware\Update\1.3.361.151\goopdateres_en.dll
0xe60dde1f2090	\$Directory
0xe60dde1f23b0	\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad\settings.dat
0xe60dde1f2540	\Dev\Query
0xe60dde1f2860	\Windows\System32\perfproc.dll
0xe60dde1f2b80	\$Directory
0xe60dde1f31c0	\Windows\SysWOW64\wkscli.dll
0xe60dde1f3670	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-33E5C763D8CD4A52AEBFDE6BD7D6F14DAE1DF609.bin.A0
0xe60dde1f3800	\CMApi
0xe60dde1f3cb0	\Windows\System32\adsldpc.dll
0xe60dde1f4160	\Windows\System32\wbem\wbemsvc.dll
0xe60dde1f4610	\CMNotify
0xe60dde1f47a0	\Windows\System32\wbem\esscli.dll
0xe60dde1f4930	\$Directory
0xe60dde1f4ac0	\Windows\System32\wbem\Repository\OBJECTS.DATA
0xe60dde1f4c50	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Microsoft\ServiceWorkerFiles\5B278BE0-8E28-41BD-9531-35384B4F818F\Zrtu2hQ08VU_1.bytecode
0xe60dde1f4de0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.SuggestionUIUndocked.dll
0xe60dde1f5100	\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll
0xe60dde1f5290	\Endpoint
0xe60dde1f58d0	\Windows\System32\wbem\Repository\INDEX.BTR
0xe60dde1f5a60	\Windows\System32\wbem\repdrvfs.dll
0xe60dde1f6230	\Windows\System32\en-US\vsstrace.dll.mui
0xe60dde1f63c0	\$Directory
0xe60dde1f6550	\Windows\System32\esent.dll
0xe60dde1f66e0	\$Directory
0xe60dde1f6870	\$Directory
0xe60dde1f6a00	\Windows\System32\amsi.dll
0xe60dde1f6b90	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpOAV.dll
0xe60dde2da8c0	\Windows\System32\drivers\condrv.sys
0xe60dde413470	\Windows\System32\eeprov.dll
0xe60dde413600	\Windows\System32\wbem\wbemess.dll
0xe60dde413920	\$Directory
0xe60dde413ab0	\Windows\System32\MFMediaEngine.dll
0xe60dde413dd0	\Windows\System32\winbrand.dll
0xe60dde4140f0	\Windows\System32\sru\SRU.log
0xe60dde414280	\CMNotify
0xe60dde414730	\Windows\SysWOW64\amsi.dll
0xe60dde414be0	\Windows\System32\sru\SRUDB.dat
0xe60dde414d70	\Users\Nis. E. Juul\Downloads
0xe60dde415090	\$Directory
0xe60dde415220	\Users\Nis. E. Juul\Downloads
0xe60dde4153b0	\Users\Nis. E. Juul\OneDrive
0xe60dde415540	\Windows\System32\camext.dll
0xe60dde415860	\Windows\System32\cryptui.dll
0xe60dde415d10	\Windows\System32\vfuprov.dll
0xe60dde415ea0	\Windows\System32\en-US\ESENT.dll.mui
0xe60dde4161c0	\$Directory
0xe60dde416670	\ProgramData\Microsoft\Windows\UUS\State\_active.uusver
0xe60dde416800	\Windows\System32\LicenseManagerSvc.dll
0xe60dde416990	\Windows\System32\oleacc.dll
0xe60dde416b20	\CMApi
0xe60dde416cb0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\e10743d83c2ea856392c997de53e67ee\crypt32.dll.mui
0xe60dde417160	\Windows\System32\cryptnet.dll
0xe60dde417610	\Windows\System32\SecureTimeAggregator.dll
0xe60dde4177a0	\Windows\System32\nduprov.dll
0xe60dde417ac0	\Windows\apppatch\DirectXApps.sdb
0xe60dde417c50	\CMNotify
0xe60dde417de0	\Windows\System32\EdgeContent.dll
0xe60dde418100	\$Directory
0xe60dde418420	\$Directory
0xe60dde4185b0	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\E2C6CBAF0AF08CF203BA74BF0D0AB6D5_363582827213C09529A76F35FB615187
0xe60dde418740	\Windows\System32\wpnsruprov.dll
0xe60dde4188d0	\Windows\System32\appsruprov.dll
0xe60dde418d80	\Windows\System32\slwga.dll
0xe60dde4190a0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\e10743d83c2ea856392c997de53e67ee\crypt32.dll.mui
0xe60dde419870	\Windows\System32\wbem\wbemprox.dll
0xe60dde41a360	\Windows\System32\wbem\WmiPrvSE.exe
0xe60dde41a4f0	\Users\Nis. E. Juul\OneDrive
0xe60dde41a810	\Users\Nis. E. Juul\Pictures
0xe60dde41a9a0	\Windows\System32\wbem\WmiPrvSE.exe
0xe60dde41b300	\Windows\System32\en-US\combase.dll.mui
0xe60dde41b620	\Windows\System32\cdprt.dll
0xe60dde41bc60	\Windows\System32\LicenseManager.dll
0xe60dde41c2a0	\Windows\System32\Windows.Networking.Connectivity.dll
0xe60dde41c430	\Users\Nis. E. Juul\Pictures
0xe60dde41c5c0	\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\Microsoft.DirectManipulation.dll
0xe60dde41c8e0	\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\WinUIEdit.dll
0xe60dde41cc00	\Windows\System32\svchost.exe
0xe60dde41d240	\Windows\System32\framedynos.dll
0xe60dde41dd30	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\60e1d2de040022a2403217fc2ec7cb94\sysmain.dll.mui
0xe60dde41e1e0	\Windows\System32
0xe60dde41e500	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp.dll
0xe60dde41e9b0	\ProgramData\Microsoft\Windows\UUS\State\_active.uusver
0xe60dde41f180	\Windows\System32\wbem\cimwin32.dll
0xe60dde41f630	\Windows\System32\en-US\KernelBase.dll.mui
0xe60dde41fe00	\Windows\SysWOW64\OnDemandConnRouteHelper.dll
0xe60dde420440	\Windows\SysWOW64\winnsi.dll
0xe60dde420760	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\f6b4529b65cadef57c3fd95220f010e2\svchost.exe.mui
0xe60dde420da0	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.22700.1034.0_x64__cw5n1h2txyewy\S-1-5-21-2137864881-2530878059-532196947-1003.pckgdep
0xe60dde421570	\Windows\System32\en-US\winhttp.dll.mui
0xe60dde421700	\Windows\SysWOW64\mswsock.dll
0xe60dde421890	\Windows\SysWOW64\IPHLPAPI.DLL
0xe60dde421bb0	\Windows\SysWOW64\winsta.dll
0xe60dde421d40	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInput.DictationUI.dll
0xe60dde422380	\Users\Nis. E. Juul\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\FileSyncFALWB.dll
0xe60dde422510	\Windows\SysWOW64\dhcpcsvc6.dll
0xe60dde4226a0	\Windows\System32\updatepolicy.dll
0xe60dde4229c0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchUx.MiniUI.dll
0xe60dde422ce0	\$Directory
0xe60dde423190	\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx
0xe60dde423320	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.edb
0xe60dde4234b0	\Windows\System32\SleepStudy\ScreenOn\ScreenOnPowerStudyTraceSession-2024-09-15-16-51-47.etl
0xe60dde4234e0	㔸�￿㔸�￿
0xe60dde423640	\Windows\System32\winevt\Logs\Microsoft-Windows-WMI-Activity%4Operational.evtx
0xe60dde423960	\Windows\System32\srumapi.dll
0xe60dde423c80	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputCommon.dll
0xe60dde423e10	\Windows\System32\energyprov.dll
0xe60dde424450	\$Directory
0xe60dde424770	\Windows\System32\Windows.UI.Search.dll
0xe60dde424900	\Windows\System32\Windows.StateRepositoryPS.dll
0xe60dde424a90	\Windows\System32\StartTileData.dll
0xe60dde424c20	\Windows\System32\Windows.ApplicationModel.dll
0xe60dde4253f0	\Windows\System32\ncuprov.dll
0xe60dde425580	\Windows\System32\ClipSVC.dll
0xe60dde4258a0	\Windows\SysWOW64\dhcpcsvc.dll
0xe60dde425a30	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-33E5C763D8CD4A52AEBFDE6BD7D6F14DAE1DF609.bin.01
